50000		
1540	2306	5500
6713	804	8455
5912	1398	1087
3470	1014	8946
1262	4452	8172
1833	7175	1974
1845	4249	3145
4840	2482	2989
8066	6583	3035
4111	3329	1330
6678	978	8961
7602	8419	1437
3876	1068	3414
3058	1314	3473
3957	6906	3881
6203	8808	4024
8055	4278	7856
6047	767	5690
3019	2078	1465
8762	7695	3106
8880	6503	1164
1648	1319	5965
4405	4709	1443
3668	7215	5592
4202	3944	1932
8905	3773	6873
6492	1249	8289
5709	2207	8172
5837	8776	1451
4617	6049	3527
8588	4760	4083
3401	8424	6656
799	4431	7463
6891	4092	6754
1486	920	3508
6484	7443	7640
1742	6517	3400
2796	2770	2334
2828	3856	2903
767	8750	2736
2630	8182	6306
8544	5942	2888
8447	4374	4925
8765	4789	1260
6163	1631	8512
4515	6884	6846
7938	4388	2626
3514	2401	3882
3215	5011	5044
3766	8091	1122
4746	7275	1357
8866	7482	3043
4914	6016	5050
6596	7548	8897
8020	1920	2074
3340	5666	8671
2397	7024	7359
6026	3813	5525
8402	6773	2336
8189	3095	1087
4321	2001	4051
4360	4785	3675
4616	7857	7665
3490	7755	6970
4515	2210	6198
5449	1687	6095
852	2922	2761
809	6531	8696
1818	6716	5650
8118	3927	5120
8812	2506	717
3398	6382	4477
1277	8730	4063
6677	6531	7572
1713	1565	6015
966	1714	1594
4709	4620	3223
2689	8227	3201
4377	5036	8645
3570	2532	3346
4964	6430	987
5037	7358	6496
6201	8675	1889
5604	3898	7392
6501	2752	8735
1760	851	3886
5769	6669	8353
8450	2938	3796
6304	2535	8312
5330	7785	4293
3201	2827	5510
3688	7883	2835
3091	1017	998
2649	2699	8255
4852	8371	2564
1676	5268	1425
6048	764	3529
8967	8991	5743
8225	4996	1199
7108	3938	5279
8701	8552	3444
6103	3789	6392
8057	849	2720
7958	4082	4855
5136	6071	2550
4105	5761	4429
2911	3087	2112
8634	2338	5193
2297	8698	3733
2773	2942	4625
4873	2886	8632
4727	6637	2267
1362	1872	3315
6732	1033	2379
7642	8079	711
6322	1291	4903
7485	7922	2610
7049	6888	3969
8870	8746	2608
7554	5980	7484
5139	7108	3092
3702	5759	3843
2710	6733	8669
1478	2640	6045
7894	1889	8753
2024	4359	3241
7149	7951	5303
3102	1029	4160
1840	7442	5569
7766	4251	4884
1619	5435	4744
1393	4959	8147
3328	6100	7786
1107	2706	6255
5045	4587	3540
4974	3860	8257
5257	2912	8304
6104	6040	1764
2894	7209	3533
5242	7049	3613
1721	2616	7297
2674	2093	1386
943	3072	4723
3022	3731	5031
1697	6987	7855
6130	4721	2778
4124	7463	8804
4298	4654	8377
2869	800	5025
3615	6762	6408
1600	8809	3848
902	6324	7262
6524	8457	3444
4501	8561	2052
5727	8394	1839
1341	1286	6544
8471	5396	3981
8801	6190	8937
3087	3960	8926
5325	6277	992
3373	8373	6816
2982	7236	1643
5330	1741	3975
3443	5119	8366
6205	2661	1250
1922	3259	7417
7905	3518	8128
1823	7025	7685
4613	4324	2412
3958	4515	6165
3944	3899	1684
793	5360	8215
4815	6813	6469
2627	2214	7204
775	4758	4902
2333	2261	7596
4681	6631	8571
3479	1794	3687
5468	8115	919
7616	8322	2203
4803	7496	5871
4692	6783	6813
1693	8153	2139
4025	5901	8130
6754	7507	4623
6352	7132	6737
8828	4160	2500
5265	8682	1418
5160	1450	8482
2403	8139	8560
6127	1033	4466
744	5335	3629
793	3538	2655
1136	3328	5578
3728	755	6151
1476	6818	8857
4425	8486	3728
8750	2903	850
3051	5959	7784
8030	8913	2295
4574	4011	7645
5987	8584	2171
7176	3380	8957
8355	1763	6274
8229	1795	5484
7720	5186	6469
1660	916	5898
1546	6061	3689
2337	2549	5733
5227	8531	3628
3750	8233	1784
3056	8247	6148
6571	8847	3234
3741	7270	6430
1769	4573	2001
1104	7156	2043
7412	1605	1236
7644	5257	2754
6917	6912	4026
6804	8765	6228
8158	2360	6598
2866	5564	6148
4525	7530	5731
5102	802	3896
6496	4713	6349
1477	5708	4248
3713	6212	3103
6517	8685	1451
1790	1279	7858
3707	865	5086
1936	3638	822
4261	8377	6239
5800	4077	2578
4399	3928	761
7473	1900	7426
4347	2570	8013
3996	5477	3318
3020	5317	7492
6181	5233	5245
1740	6375	3196
3861	4395	1381
7453	1098	5599
5040	2928	5035
763	6437	2755
4259	7844	4028
8748	1136	2215
8147	8162	5972
8299	5315	5239
7990	7628	3309
1704	8942	8551
8005	5528	4476
6733	2187	7074
986	1272	7985
5145	8737	6052
7168	4425	5535
7397	1675	8744
754	1926	2518
3701	5630	2481
6039	1781	2386
1774	3887	6676
8669	8976	5514
8844	8876	2364
3027	1503	1620
916	5313	6176
8221	7604	1042
6845	5374	8752
4123	1402	6845
4528	5978	4094
3653	3378	5908
8135	5228	7572
2459	7504	1834
5164	2710	1867
3282	7365	8022
5825	7093	2331
8438	2269	3259
4021	3457	966
2175	6002	4172
3414	5743	1842
2931	2563	6746
6553	3410	8959
1636	4410	4847
6514	6800	6587
6893	1904	1845
4087	6746	845
7266	3508	6558
1626	7791	7256
4674	3912	2247
7248	1361	7127
6560	4186	6643
7770	8157	4416
4581	7920	6483
5877	8941	6839
1737	6743	5928
4346	2028	8000
7325	3020	4094
1351	2459	7161
4683	3266	1002
6317	2655	2305
2231	5085	8860
744	8495	3056
3439	1139	1256
1735	4123	5301
7572	5934	5162
6770	5623	8350
7811	5164	8454
4162	8569	8274
1592	5080	5996
2363	4968	7202
1675	6974	4058
7437	3291	8443
7029	2205	4333
6771	5746	1947
1703	3595	7074
1432	5664	5370
3682	1912	7096
1201	1996	3607
4653	2851	8908
5395	7467	1698
4434	4766	5311
8145	3804	2035
4166	3883	3417
5834	6617	8930
2277	4170	3470
7825	2768	6233
1096	1863	5623
1748	1782	3910
3381	1656	8457
4984	7653	8618
2870	8960	3676
8418	8201	1217
4079	6394	6351
5115	4847	6634
6430	4526	3471
4261	5044	6386
8799	3377	2445
8897	7442	6644
4671	8001	5282
2788	2227	1543
4312	7387	4007
6867	8861	3395
3127	1285	2853
4841	4904	7232
783	8066	2404
8751	1475	8704
1537	4007	2176
3786	5826	6722
1547	3166	5573
900	7490	3629
3058	1447	8697
2448	7788	1247
5842	6020	4252
8538	2108	6505
1466	3094	4013
6358	8299	5307
7274	4249	4892
2585	6228	2487
6283	1934	3583
8409	2773	4451
5446	5703	1126
1540	7308	6907
805	6484	4899
3270	2275	1884
2020	5289	7460
2611	2954	1218
4058	4631	8374
2584	2537	8200
6052	4099	6533
5188	5200	8739
2383	2979	1355
8696	8162	5015
6538	1045	8838
3847	3391	781
3297	1559	5988
1278	1742	8204
7378	2838	1058
2633	7399	8690
4551	3776	4960
2603	3360	8307
5459	8061	4682
1109	7447	1207
1025	6746	8083
5563	8948	8149
6963	1682	8355
3235	5723	4338
5834	887	2831
4517	4998	8486
4950	5506	6791
927	7043	6179
4125	4142	7286
5983	2232	7470
3754	4934	3697
7058	6803	5135
3824	8000	7468
7590	7018	6273
5071	1764	3594
6384	2966	8487
3836	7976	5492
4990	2945	3767
5489	3224	4338
4171	4475	5557
758	7369	2177
5502	8797	1595
6147	3668	3699
1845	7608	4952
8415	1127	3680
7048	925	3850
2091	4263	4559
1694	4215	717
2149	2564	8589
1530	2541	6717
8093	1672	3362
6168	8100	4823
8017	4552	5510
4695	5433	6796
7961	6194	4924
2580	2935	1868
2883	7029	4715
8876	6299	8752
2366	1919	7238
8213	4328	1888
5011	1669	6726
8808	5177	7416
2898	1962	8453
7625	2104	6928
5857	7285	5888
5453	4105	1188
4122	8473	1103
6158	5583	4886
4648	1456	6402
7571	6564	1588
4917	4453	5732
3258	4427	3462
5344	6416	1046
6783	7298	2058
5091	8639	5513
1120	4368	1391
3850	2693	2577
8678	7527	7314
7927	5438	4161
7455	6425	7047
4822	4396	2026
8916	4760	4233
8706	8403	3745
3053	1631	6184
8279	4841	3889
6823	5494	1959
6657	6134	2202
4464	2753	4863
2973	7955	1703
4569	3572	2384
3524	1247	4449
1399	5542	2715
7816	4278	4296
3862	4902	2972
2419	5105	6854
5575	2994	6689
4515	8432	5988
4768	3192	2902
5549	6117	7784
4676	2999	7879
1375	7560	1506
1644	3015	4653
800	5019	3999
6723	1421	4058
7944	1462	2466
3472	3996	3327
4595	2816	8498
7965	4240	2210
3518	4082	7028
6749	4114	5343
1139	3330	3185
4912	3880	1525
6057	8227	5961
3915	6310	4920
4384	8397	6110
1375	2175	5870
1998	2016	1958
7700	1650	6972
6638	6621	5777
1343	2030	3032
6951	4418	2337
3111	7950	1322
4877	7463	7676
3721	8380	7217
8137	3799	7921
704	1173	6144
5555	8318	7148
8597	4227	2489
3674	6396	4836
8531	7297	3396
8436	3925	5901
4302	3781	3368
7137	5544	7764
4702	3479	3926
6406	7776	1988
6873	5094	2887
1630	7487	8270
1104	5554	4667
7348	5633	2618
4205	1871	2364
5798	4518	2369
2497	4235	2450
3004	7542	1007
3790	8398	6881
7242	6680	6841
6856	1868	8438
4912	5688	8536
1003	1626	4993
2266	8836	1704
3441	5010	3380
4139	4172	5964
1186	4882	8645
2469	5856	6285
8437	3415	5489
2639	2955	7554
8937	6232	7853
6471	4645	7306
3692	4573	2230
2397	3735	8868
5830	6290	1796
2207	3413	5743
5174	5561	7990
7275	1330	8789
3240	2642	3893
8852	4724	7865
4838	2778	3181
7619	5655	1163
8837	3086	1537
5084	1064	4011
4590	4131	4530
1954	7652	6198
5500	2670	7630
5273	6556	4594
1583	5745	5778
2752	1204	3863
8697	4323	8157
2193	3928	7172
5737	2202	7100
4371	1001	1803
3902	2365	4370
2128	1269	6693
4165	2337	6292
5898	3787	3487
4105	6250	6990
4488	6253	5219
779	5891	5474
4349	4814	6774
1337	4991	4989
7653	5982	6852
1063	2968	5147
2137	804	5636
5233	8711	749
5830	6879	7626
4307	2257	6882
6924	5134	8492
4141	8166	3692
6493	8582	5765
4219	4351	3170
4585	6868	1095
3290	7215	4559
6663	4577	8619
1638	6366	4276
7357	1967	8161
3163	3732	6531
1337	7284	1984
962	5845	2397
8582	8097	8099
6803	5691	5463
5195	8006	2040
2394	4355	5409
3774	1114	7549
7773	3513	4614
7130	2931	6653
4528	6347	8655
4051	2348	5378
853	2702	1962
2535	1324	8114
3489	5354	5694
8334	7187	4502
3290	7011	4726
8709	5274	4211
8606	7410	4720
8918	6292	4742
8050	2422	8552
7496	1749	2365
8511	1805	8330
6135	3026	3616
6454	8573	8366
7431	4760	8894
3173	7684	1206
1938	4326	8290
1311	8155	2610
7728	1682	3505
8681	3875	4009
5194	5225	5659
3977	928	6019
1347	1199	1150
4440	2004	4898
4195	3241	4851
2552	1750	1276
1991	7448	1233
4775	8223	1174
8204	2555	5540
875	5957	2848
6934	4720	7184
3427	1797	1444
5543	6073	1444
6248	4740	6839
5775	1765	3123
8445	4826	7523
6707	6851	3515
2352	7834	4621
7420	5607	7353
4143	7108	7458
7271	2781	8593
3415	6093	6543
1813	5567	1029
1769	2783	5457
6734	1288	8775
8671	3616	5517
5003	7309	998
765	7692	4344
7778	2342	6389
7826	2348	850
2376	3014	871
5611	5024	2396
5800	7013	4675
5001	4760	7156
6824	6275	6536
2747	5562	3666
4889	2877	3530
4039	2838	1058
3919	7977	7822
2295	4330	1463
5711	6614	6373
8929	4341	7228
8059	7425	2520
8090	8437	977
2964	6675	6484
2646	3472	5917
8120	8424	1676
1555	2449	6734
7946	4854	7074
4177	8099	5469
7625	4359	7803
6914	7675	1094
6194	5885	5172
1975	6073	6686
6338	942	4028
5921	4726	4287
5594	7386	972
1969	3870	3697
5182	1211	1565
5542	1990	5664
5608	3640	2824
2135	2326	1902
4044	3948	2224
4333	8360	5479
2306	7926	4560
3411	6995	7682
4469	2911	2727
8056	4374	4997
2065	2260	7289
6776	8689	5521
2951	3925	8772
3870	7410	2772
1883	5612	1827
3347	7852	5311
4709	6869	6432
3414	1782	8304
7136	2673	8714
8849	3775	5483
7339	7344	2106
3236	6252	844
3894	2157	5469
4712	8448	6485
2726	3435	1346
3643	6056	8562
6050	7273	6049
5076	7260	7383
6220	1701	7152
1650	8425	4818
8285	827	4674
852	5065	6256
7273	4458	8468
4807	2423	8100
2307	801	8537
1254	3761	7085
6229	4340	6541
4206	4533	8260
4069	2468	7818
4024	7027	3419
6245	2012	6965
7483	8434	3835
3729	8529	2283
4235	2487	6705
2825	1006	818
6771	2300	4077
8647	8884	2396
2333	5655	6195
3672	1373	4445
7751	7535	3922
7673	8538	5395
6082	5400	1444
5109	1512	8167
3661	3395	4335
7296	3936	6986
5286	5371	4103
8149	900	3000
3132	3757	2759
2305	6531	1310
5879	8222	968
3468	798	7644
5964	6479	7355
6152	6458	7649
5170	2005	1767
6197	3873	6874
4239	8808	4695
5719	7460	2501
2892	2801	5651
1711	3878	1711
6444	7657	3969
2801	3733	1266
6741	8780	6780
2781	8218	5669
5111	5365	4462
921	5545	8813
1291	1666	4624
7703	6693	4069
7401	1219	8705
1859	2964	3403
2865	8048	6883
1740	8030	5795
5086	6240	7321
5963	1293	4651
8496	6794	2300
2788	1712	1488
1641	7261	6287
4226	4566	931
1473	8620	4731
8244	8617	3073
2110	2523	3642
7740	7729	4836
810	8690	1299
7831	6591	2010
7554	3494	2473
3240	3518	1671
7462	8529	4699
5923	8448	3289
6359	4640	3208
6137	1877	6039
5832	4632	7159
1834	7347	1140
5661	3554	6409
2036	3338	7057
7959	3412	1830
1370	7742	2479
6308	8580	6324
3403	7693	3641
5693	2197	6658
1016	5449	8447
3936	705	6804
2768	6086	5009
8801	4020	2884
6368	1087	1088
8114	8429	4669
2360	7059	1220
3710	8315	6074
5084	7176	7258
8781	5464	8801
4510	3872	8758
3810	6349	5989
7077	8400	2284
5409	7521	3120
3743	3879	5910
7959	8509	1567
3540	702	7368
6988	2618	6986
4839	7895	7329
7464	3819	2470
8778	8371	4417
3778	1473	4192
7077	8648	8446
7190	709	2960
6269	2001	3316
8718	7309	8082
6058	2458	6186
8128	8734	8892
5561	2146	6935
2456	2386	7717
6327	6110	5744
4703	1111	3536
1661	3658	4443
3510	3218	7840
7847	4363	7356
8111	6263	4540
4203	2292	7868
8556	755	4236
2232	3025	7887
1217	773	1214
6300	2598	4666
6995	6800	8669
8988	4326	5067
2875	7544	7687
838	4942	7633
7741	7230	3916
927	7175	5368
1928	6473	5324
1244	5816	6587
3675	905	1501
6263	3103	3075
5436	5663	1107
8096	4752	5840
8639	7029	2490
5276	5524	6395
2606	4611	1067
8807	5710	6142
5431	5510	4613
5350	6485	1727
8895	1120	8901
4319	7583	2182
1732	3854	5939
8419	4500	6331
4804	8762	3002
1161	7558	8544
7694	4391	6063
5248	1860	5123
5107	6877	6707
6072	2528	2893
5079	8393	3494
2386	5549	2278
5497	5616	2290
7859	7971	8125
6601	2366	7558
5286	1703	4412
8429	5931	5254
1901	7221	4361
3278	4980	5823
2638	882	3579
5918	7851	2471
8825	5065	3119
7460	6576	6438
2837	7836	6676
4781	5713	5141
3211	3827	5211
4155	1807	6824
5062	5573	3944
8010	2853	1260
5716	1083	6818
1644	2196	5088
7816	1050	6493
8786	5343	6188
4854	2438	3223
1523	2566	5623
7569	5912	6292
7950	5540	8686
7391	4492	4603
4261	2987	2253
1354	5146	8704
5542	5064	4635
4214	8868	8369
4347	1746	6020
4302	2088	8001
2802	4252	4014
8225	6462	2042
8353	2873	7714
3973	4688	4486
3950	1226	8938
7111	6237	2932
5781	4306	2601
5149	8533	1963
2262	7360	5226
2766	8633	6953
3690	2253	1287
4039	8230	7291
753	5318	2508
2598	4945	5314
6414	3165	876
3706	7800	1658
3966	7400	6057
7406	1108	8607
5309	3812	4710
4255	4019	8022
1036	1876	1603
4120	7048	3418
2665	4040	3585
993	2140	6300
8834	1251	8932
2479	4453	1048
1522	5323	3412
8648	2979	8127
2995	5271	2423
1205	6651	8934
4602	3982	5065
5560	8111	8965
7628	4135	4691
1164	6209	7085
5112	3470	5957
6821	7412	7401
6953	8027	2862
8406	8266	2828
3660	8340	8481
8023	1665	5510
3396	6626	7297
960	5799	2221
7500	5318	2027
6686	3762	1256
5182	6749	5766
8021	781	5097
3066	4603	7699
1421	1647	4914
7949	4059	8628
5008	7666	6029
1904	6386	3405
6989	5876	7009
4753	6942	851
2556	2516	8512
3374	1837	8631
1868	7763	1387
6519	2785	6291
6571	8236	5160
6332	6204	8653
7335	4477	3106
3415	4146	6989
3474	2025	978
8950	2774	1958
8188	8913	957
6090	6552	6240
2694	5420	785
4402	6899	7411
796	5976	2958
1205	7259	3514
1255	6339	7992
7370	5879	4362
2195	2279	2845
1728	5028	1414
4054	8773	3759
8812	7093	2194
6057	4849	8699
8198	8233	3441
8080	757	8269
8855	1943	4501
1749	6977	4238
7681	7045	2251
2610	7287	3920
1967	3366	7716
3007	7309	7630
6633	8392	5172
3431	5319	6231
4316	1302	4682
7720	7068	2104
782	6186	2596
8690	5980	7993
4517	2308	5820
3842	8810	8781
8875	4829	2924
3869	8388	7526
1105	6002	1720
6511	4756	6228
840	5720	2209
1333	3096	7364
4711	7605	1757
5786	7555	3091
8844	4864	5645
6231	8619	1955
3511	7028	4349
6995	7429	1187
2964	1656	8589
6884	4419	4776
5966	7359	1616
5238	4561	960
5676	1993	8325
8823	2236	6156
2103	6833	3422
6208	5659	1341
7445	8744	5031
8494	5691	865
3403	1439	3630
3059	5518	5706
2348	4952	3298
8063	6629	4225
4862	2715	7177
3289	4000	8050
2286	7759	7348
3626	8758	8486
1147	3153	2899
5223	4491	8971
1215	8991	5083
6257	1520	1968
8226	5383	3046
4685	3804	6337
2606	7849	8578
5901	2318	4094
4000	3343	3927
6024	2226	7262
718	2342	789
3341	6580	3210
4320	8712	5168
6514	7948	1576
5859	4676	4633
1297	2878	5893
6657	2264	6926
1582	5353	1988
8129	8048	2902
6892	2537	5208
8720	4856	768
8268	6694	6857
1353	5761	2555
1561	6855	1217
5166	3963	7103
7175	6086	3465
7143	3681	3990
4456	2978	2069
4575	2221	7418
5771	7038	1972
7493	7577	8990
5786	3041	1154
2686	7567	5941
2019	2440	4011
8386	6560	6594
1137	3776	2466
7063	7736	7046
3492	5286	7554
5533	8710	1270
7072	3619	7120
8626	1583	4696
6177	7156	2115
4071	1047	5530
2726	5017	8101
7082	3283	7089
900	5741	3349
7890	6702	1041
3298	8217	5604
7863	2706	8250
4331	6454	8447
3318	6925	3882
3933	7088	1628
2599	4656	5475
6966	8393	930
6923	4748	702
2497	3418	8758
8493	6397	3498
2840	5900	8387
7219	6748	8014
2659	6456	2251
4433	7448	5307
1459	7920	6717
3767	6842	7493
8891	8463	4956
4098	4553	2205
5571	6703	5262
4491	8996	6929
7907	1463	2854
5280	8259	1709
8330	8027	3190
4835	5978	5673
1326	3683	8172
791	3100	2105
3660	8341	8438
4646	2247	5699
981	5177	7056
8792	8054	8329
3605	4460	4631
2191	6634	7132
4932	1732	3170
2148	3144	2735
7897	936	4609
1721	2175	4637
1993	2363	5889
3012	7327	930
8018	3099	1521
4901	4645	893
5741	1692	5572
5716	5799	6539
4249	7977	6425
3717	8107	1145
4386	3063	3988
8419	6952	8085
5373	6833	1355
3686	4703	6126
2008	3966	3153
3553	6854	4042
8015	8209	8655
5221	7177	4109
2656	4425	3452
1533	6453	8143
7950	5330	3271
3740	4347	2436
2866	4594	7916
8708	7115	6710
1014	4170	3585
6331	7475	4791
8876	3436	1021
8357	7683	7346
2882	5174	1648
1861	4174	4455
6735	6915	6676
4178	3204	4847
3881	3441	1137
4842	1037	6025
4093	7606	7429
4555	1848	8560
4842	5824	5189
6214	2267	7467
5575	4210	6561
7576	4185	4976
4710	2584	853
8662	3867	1383
7288	1477	4793
2112	3689	6362
8827	6416	2336
1905	5320	6271
2018	4624	6431
3409	8106	2174
4818	7949	918
3697	6443	2096
1736	4692	5839
4636	8104	1631
5581	7451	6439
6192	3769	5554
4248	4668	2400
7351	6543	6979
3322	5485	7926
5470	3744	1391
8471	7606	6929
8509	3003	739
5827	5713	1378
7797	7310	5528
5572	3176	5535
6673	1910	5087
2090	7826	6696
8881	7522	1590
790	4928	6627
768	3272	2321
6545	6022	3575
2248	6054	1650
4792	1405	6179
7342	2755	5912
8296	3371	1327
5395	7673	8070
2315	7299	1862
3486	8865	4334
5691	1092	5530
4834	4321	2991
8346	2944	3217
7005	3456	4957
8156	5838	1151
8276	4976	5990
7027	2787	6337
3970	4740	2605
1042	4308	2053
3831	5936	3805
8318	4306	8413
6158	8157	3112
4281	4853	3987
2593	7692	5291
1194	5952	2048
5488	1014	7706
1803	1923	6962
8023	1835	3118
5386	5937	1743
2667	814	5795
4223	4701	6669
1750	7816	7062
6846	6650	2001
4179	1653	4838
7870	8236	1805
3557	4729	1253
6758	8491	8079
1049	2318	1765
2096	4865	8718
1790	6793	2121
1056	5024	6072
6209	4509	5837
1688	7050	7587
2724	5349	4239
765	703	709
1533	7440	3994
3679	3050	5399
7746	1604	8786
5824	6811	6660
7464	4536	1604
3569	7455	7605
1538	4639	2024
2790	7742	4498
6055	4672	6833
1579	2973	3272
8947	3458	3471
5212	6761	4588
5317	3614	5645
4471	4415	3622
4393	6564	6218
8103	2981	1337
6775	3204	7762
1252	4653	5839
7379	856	5657
7386	3859	1355
6724	6616	3847
2525	4130	5722
6258	8980	2773
3868	4583	4818
2487	4741	4518
7750	2576	6569
7035	8548	3531
7842	1733	2354
1903	7796	5619
2803	737	3766
1572	1303	975
3473	5261	7709
1405	2274	6926
6215	6421	8629
1154	2360	4860
6969	7638	4875
7565	3877	7277
6628	6836	8357
1852	2944	1736
6725	3703	7036
3179	8004	7177
922	4098	4900
5979	2147	8446
1011	7261	918
1533	7771	5816
3562	6972	8823
3744	5854	3213
7397	4220	6435
7004	6084	1628
8235	2875	2961
1015	6476	6554
2681	5789	3056
1285	1342	3805
7435	5457	3057
3557	4735	2281
7531	7677	1311
1631	2347	8920
6245	5429	5685
2975	1754	3378
4980	8525	4729
5991	5671	1131
3475	3290	8352
809	4635	2849
3230	4856	8953
7120	1986	7700
6932	5915	2647
3171	3996	4605
759	2400	6615
1946	2028	3878
4396	6558	6728
5494	1983	3593
4491	4138	1659
5667	3080	4239
8520	2158	6532
3340	8052	719
5808	4201	7666
4339	8098	4356
6806	905	5798
5137	1484	2746
4745	3533	873
7728	4719	4546
1673	8305	6265
2752	5660	8799
6156	2748	6087
7792	2982	7520
4713	1153	5459
6531	1077	7870
828	8047	1463
1978	3440	3670
1716	5392	1121
733	1013	947
2404	6782	3666
4575	3241	5700
6672	795	1811
1661	4277	7633
8540	8203	1102
6680	7111	5440
8780	8215	5827
1947	1158	1495
6564	8558	7970
5206	3645	3145
6152	7660	5642
3772	3124	7581
1140	4699	8175
4438	7574	6312
3650	1065	2276
786	8348	8060
7707	4006	7069
6242	6565	5909
4941	7793	2813
2351	7962	5556
7839	3268	8545
8993	1916	2247
3535	6099	6676
4573	3735	8469
2271	2949	1473
5718	2498	6907
6326	8397	5365
4410	3395	4468
1873	1057	6941
8548	5320	4538
8364	1339	3999
7157	1323	3162
3145	6221	2211
4709	4699	5223
719	4506	3994
828	1359	6074
4204	5166	1914
5027	2154	4071
5894	1512	6698
8739	6835	8204
5552	7886	8328
4901	3693	3431
3319	4714	6833
6891	1987	5638
2748	7146	3029
7176	7376	8994
4328	2928	7397
8678	6116	4613
1353	7660	3195
2575	2217	5795
957	2905	2989
5572	801	3614
6340	7906	1045
3419	1457	4751
3641	993	6674
4691	8874	6723
7830	4078	3163
4694	3097	938
2177	5263	7022
5417	6685	3984
864	3204	1960
7432	1484	1218
3909	7629	4508
7577	1800	4975
4088	1062	2339
5093	1718	5519
5216	4751	5878
1829	7514	5360
8291	2929	3719
6911	3219	6585
1608	8021	3095
3620	8211	6555
4106	5031	8255
7922	1445	8925
897	754	2224
4205	7806	8731
6661	875	2613
7078	5296	4969
4032	3089	2819
3311	6144	4811
1632	5088	6276
4477	8599	8658
1893	8267	905
3694	4641	3250
3876	4537	6368
3784	6159	2751
3433	8846	1247
7537	6626	2954
3323	5033	3401
7124	2379	8217
2725	3497	2144
5169	4116	2946
7535	7898	3889
803	7750	6972
5592	1034	1380
1052	7145	1546
8249	6741	2196
7115	5022	7306
5882	4238	6212
7063	3004	7390
840	7331	3386
8700	5573	2025
6311	3347	5434
1221	8700	5185
8690	775	5941
810	2537	3798
4460	6881	1773
3782	840	2850
4831	7934	4905
1852	1338	1595
4697	6247	1653
6990	6797	2195
2433	3678	3798
8996	2657	5824
1937	1982	4021
925	4542	7592
5055	924	3085
7087	6016	6279
5502	4635	4384
5740	3467	2120
3397	745	5418
3518	1202	4069
4137	1429	2000
2034	3835	874
1422	6173	6327
4616	2969	6698
7523	832	8578
817	6758	5324
4540	4569	6484
4627	8599	5218
6915	3512	6506
4651	7235	7213
4821	5705	5693
962	8635	6689
4850	2365	3435
4492	6099	4669
941	2945	3133
5862	7341	5768
2770	6720	5568
3105	2194	6961
7721	5781	846
6566	2348	3054
7554	4112	5995
7421	4081	5157
8393	8832	6577
8606	5660	8943
2990	811	8182
2147	719	7612
4255	4151	5230
5034	2786	6511
5909	3410	5023
1698	5315	5241
2412	6938	8659
4532	2904	3924
3188	973	4477
6603	1881	3403
6226	1683	4104
8328	6811	1838
2738	8620	4500
2082	7500	6979
5988	2670	5113
8565	5159	8093
983	7793	7903
2197	8707	1847
6023	2450	1435
5639	753	1983
7389	2351	3147
3573	2386	4836
5291	2467	7296
887	2029	2801
5708	6903	2071
5469	3500	4916
3453	8161	4202
1053	5297	7517
4321	1441	2747
5804	859	8155
2001	898	4162
7944	7216	2183
1863	8662	2687
8313	7134	6133
1370	1298	3314
1313	1144	774
1762	2124	7299
4904	4474	3683
6447	2306	6963
7938	939	3453
4415	8441	5746
3090	8710	8243
1442	7199	3263
6795	7820	6674
1227	1705	3181
1988	3624	5375
4443	3389	4769
4632	1952	8888
3485	8922	5596
5984	1744	5530
6708	3061	5317
8360	5703	2519
2562	2935	5114
3753	4125	3191
4734	7999	7977
5485	7157	3878
4771	6776	2916
6925	5431	7401
6218	6854	7129
3852	7782	5775
2128	1306	1687
8910	841	1996
3091	1573	1826
7604	4294	6539
2310	7926	6266
7116	3922	2210
3384	4334	4212
5692	1110	1988
7563	3534	2681
7464	6214	4425
7701	4928	8114
1276	4729	5326
789	8737	4317
5160	6857	7353
2344	4310	8947
6949	4231	5169
4688	2348	6214
4049	2197	3397
8183	2623	6676
1944	3106	1456
5056	4052	8784
2728	1280	3371
2919	3201	7159
7570	8958	5482
7183	3688	1119
8082	2537	7076
2643	4852	816
3419	2389	8743
2264	6526	8874
8734	6604	6315
2416	1117	8267
4654	2754	5565
7269	7921	4859
1904	6886	4553
1669	4990	5218
1563	7982	7552
2462	6153	7143
4892	5959	2822
3571	5473	6734
2578	2759	7814
6068	7334	989
7134	7008	2818
1785	6686	5272
4684	3240	1240
6783	8890	3727
3636	2339	3644
4825	5061	6966
4366	2608	1115
3363	7408	6575
3538	8226	6527
3119	5133	2403
6294	2292	3512
2561	3076	3702
7672	3202	7564
825	3068	8790
2439	3119	6060
6744	1288	1767
4873	7320	1662
981	3100	4644
3644	8747	1142
7195	7308	1267
1408	7251	4090
7413	6580	7021
5082	968	4592
7370	4163	4711
8498	2054	5219
5941	5210	2298
3898	8815	7798
7861	1439	5294
6050	3107	4151
8561	7771	5868
6089	2958	1829
3985	3456	6261
1769	6346	5074
8578	7389	5969
8908	4353	6689
4774	6434	1740
2088	1599	6951
2519	8013	5601
4126	2816	1362
7626	5489	922
1028	2532	4998
2530	3819	6539
2594	2591	6294
1262	2990	8398
8119	3248	1812
3172	3167	5643
4435	1144	5381
7263	8598	7566
3175	2058	7603
7457	7200	1151
5359	1951	7970
3724	1102	962
5900	3931	1676
7198	3951	1731
1243	5754	4620
3612	7652	7102
2014	6439	1367
2429	1089	8466
8192	3503	1970
